c1,c2,stim,nparses,bgJonesMewhort,bgSUBTLEX,bgFacebook,sim_c1stim,sim_c2stim,sim_c1c2stim,label
play,schools,playschools,1,10.7,-0.09635121,0.01442177,0.11468192934989929,0.4882320165634155,0.42380133271217346,1
three,score,threescore,2,13.4,1.573218026,1.990441865,0.2565165162086487,0.1753394901752472,0.2691055238246918,1
sky,scraper,skyscraper,1,10.7,-0.09635121,0.01442177,0.2660064995288849,0.10683316737413406,0.25587019324302673,1
sky,scrapers,skyscrapers,1,10.7,-0.09635121,0.01442177,0.3718665540218353,0.13314111530780792,0.3399191200733185,1
wind,screen,windscreen,1,11.0,-0.135056851,0.061003165,0.137405663728714,0.296918123960495,0.30879583954811096,1
sun,screen,sunscreen,1,12.4,0.097973356,0.118726289,0.46651026606559753,0.1098724752664566,0.3883727192878723,1
silk,screen,silkscreen,1,10.5,-0.17075538899999998,-0.19607315600000003,0.33348020911216736,0.23563148081302643,0.38733887672424316,1
smoke,screen,smokescreen,1,13.4,1.573218026,1.990441865,0.183955118060112,0.09502236545085907,0.18522553145885468,1
touch,screen,touchscreen,1,9.32,-0.35260656799999995,-0.36694474,0.3650321662425995,0.4607445001602173,0.5193468928337097,1
wind,screens,windscreens,1,11.0,-0.135056851,0.061003165,0.15149283409118652,0.2638508677482605,0.28952425718307495,1
touch,screens,touchscreens,1,9.32,-0.35260656799999995,-0.36694474,0.3189796209335327,0.478663831949234,0.5075006484985352,1
smoke,screens,smokescreens,1,13.4,1.573218026,1.990441865,0.2809463441371918,0.12698008120059967,0.27609628438949585,1
silk,screens,silkscreens,1,10.5,-0.17075538899999998,-0.19607315600000003,0.33507096767425537,0.12897327542304993,0.3135262429714203,1
sun,screens,sunscreens,1,12.4,0.097973356,0.118726289,0.34263142943382263,0.10622699558734894,0.301626980304718,1
thumb,screw,thumbscrew,2,10.2,-0.33719670799999996,-0.36287832700000006,0.2611057758331299,0.5036167502403259,0.45978274941444397,1
cork,screw,corkscrew,2,10.5,-0.17075538899999998,-0.19607315600000003,0.3467831015586853,0.36981406807899475,0.42272457480430603,1
cork,screws,corkscrews,2,10.5,-0.17075538899999998,-0.19607315600000003,0.32868510484695435,0.2617826461791992,0.3590658903121948,1
type,script,typescript,1,13.4,1.573218026,1.990441865,0.013517940416932106,0.4867607653141022,0.3960559070110321,1
type,scripts,typescripts,1,13.4,1.573218026,1.990441865,0.08332766592502594,0.47153356671333313,0.4202943742275238,1
back,seat,backseat,2,10.5,-0.17075538899999998,-0.19607315600000003,0.17358431220054626,0.41070258617401123,0.40654557943344116,1
love,seat,loveseat,2,13.4,1.573218026,1.990441865,0.11893001943826675,0.28953826427459717,0.291439026594162,1
back,seats,backseats,2,10.5,-0.17075538899999998,-0.19607315600000003,0.17207148671150208,0.3483879864215851,0.3715364933013916,1
mid,section,midsection,1,11.0,-0.135056851,0.061003165,0.10330739617347717,0.10695642232894897,0.14538323879241943,1
mid,sections,midsections,1,11.0,-0.135056851,0.061003165,0.10293138027191162,0.279635488986969,0.27733755111694336,1
pumpkin,seed,pumpkinseed,1,12.4,0.097973356,0.118726289,0.3168394863605499,0.1692521721124649,0.3042040467262268,1
bird,seed,birdseed,1,11.0,-0.135056851,0.061003165,0.46385419368743896,0.2714029848575592,0.4869350492954254,1
cotton,seed,cottonseed,1,12.4,0.097973356,0.118726289,0.5825004577636719,0.3280448913574219,0.5700741410255432,1
oil,seed,oilseed,1,11.3,-0.164960138,-0.113493392,0.4009927213191986,0.33065009117126465,0.4659719169139862,1
tick,seed,tickseed,1,10.5,-0.17075538899999998,-0.19607315600000003,0.08102267980575562,0.266092449426651,0.24728704988956451,1
hay,seed,hayseed,1,10.7,-0.09635121,0.01442177,0.30258995294570923,0.11784683912992477,0.26591381430625916,1
oil,seeds,oilseeds,1,11.3,-0.164960138,-0.113493392,0.36349743604660034,0.28379401564598083,0.4184156358242035,1
hay,seeds,hayseeds,1,10.7,-0.09635121,0.01442177,0.33398768305778503,0.16624656319618225,0.3107362985610962,1
cotton,seeds,cottonseeds,1,12.4,0.097973356,0.118726289,0.5801266431808472,0.5155326128005981,0.6771695017814636,1
sight,seeing,sightseeing,1,12.2,-0.011308278,0.246067977,0.1265704333782196,0.09084524214267731,0.13382785022258759,1
over,seer,overseer,1,12.5,0.359919785,0.43043049,0.03409460559487343,0.19764035940170288,0.19276884198188782,1
sight,seer,sightseer,1,12.2,-0.011308278,0.246067977,0.21755947172641754,0.23100686073303223,0.30451107025146484,1
sight,seers,sightseers,1,12.2,-0.011308278,0.246067977,0.26092585921287537,0.15810488164424896,0.27361565828323364,1
best,seller,bestseller,1,12.2,-0.011308278,0.246067977,0.05682886391878128,0.4736938178539276,0.3802754282951355,1
book,seller,bookseller,1,10.5,-0.17075538899999998,-0.19607315600000003,0.4107730984687805,0.41784268617630005,0.5100237131118774,1
book,sellers,booksellers,1,10.5,-0.17075538899999998,-0.19607315600000003,0.4594701826572418,0.4335425794124603,0.5759432911872864,1
best,sellers,bestsellers,1,12.2,-0.011308278,0.246067977,0.11706367135047913,0.3245755434036255,0.31321170926094055,1
god,send,godsend,2,11.0,-0.135056851,0.061003165,0.22925172746181488,0.14494431018829346,0.25742602348327637,1
god,sends,godsends,2,11.0,-0.135056851,0.061003165,0.18031267821788788,0.09709101170301437,0.18550816178321838,1
man,servant,manservant,1,12.4,0.097973356,0.118726289,0.32988440990448,0.4907761216163635,0.503984808921814,1
maid,servant,maidservant,1,11.0,-0.135056851,0.061003165,0.5454322695732117,0.43489983677864075,0.5928410291671753,1
maid,servants,maidservants,1,11.0,-0.135056851,0.061003165,0.4870581030845642,0.5957966446876526,0.6310310959815979,1
head,set,headset,1,11.0,-0.135056851,0.061003165,0.15626762807369232,0.012863663025200367,0.11988449096679688,1
mind,set,mindset,1,11.0,-0.135056851,0.061003165,0.4459855854511261,0.07443629205226898,0.36950355768203735,1
off,set,offset,1,8.16,-0.373559175,-0.397396751,0.16438263654708862,0.06369367241859436,0.15221931040287018,1
sun,set,sunset,1,12.4,0.097973356,0.118726289,0.4443506598472595,0.12870362401008606,0.4343278706073761,1
hand,set,handset,1,11.0,-0.135056851,0.061003165,0.12130405753850937,0.05413683503866196,0.12295566499233246,1
gear,set,gearset,1,12.5,0.359919785,0.43043049,0.4223915636539459,0.11248286813497543,0.37859195470809937,1
hand,sets,handsets,1,11.0,-0.135056851,0.061003165,0.08899615705013275,0.1333262324333191,0.15649117529392242,1
mind,sets,mindsets,1,11.0,-0.135056851,0.061003165,0.3536199927330017,0.11950154602527618,0.32697707414627075,1
off,sets,offsets,1,8.16,-0.373559175,-0.397396751,0.08350764960050583,0.16302496194839478,0.17445142567157745,1
sun,sets,sunsets,1,12.4,0.097973356,0.118726289,0.42605820298194885,0.12093934416770935,0.3969431519508362,1
head,sets,headsets,1,11.0,-0.135056851,0.061003165,0.06740846484899521,0.12197436392307281,0.13442343473434448,1
pace,setter,pacesetter,1,13.4,1.573218026,1.990441865,0.30852067470550537,0.20574939250946045,0.32794827222824097,1
pace,setters,pacesetters,1,13.4,1.573218026,1.990441865,0.3123891353607178,0.11742828786373138,0.26674050092697144,1
type,setters,typesetters,1,13.4,1.573218026,1.990441865,0.04827054962515831,0.2030046284198761,0.19673459231853485,1
sun,shade,sunshade,1,12.4,0.097973356,0.118726289,0.38266927003860474,0.4031650722026825,0.44731035828590393,1
lamp,shade,lampshade,1,10.2,-0.273012797,-0.30001581899999996,0.47541743516921997,0.3328079283237457,0.5019006729125977,1
eye,shade,eyeshade,1,13.4,1.573218026,1.990441865,0.1955367773771286,0.18634851276874542,0.2502211630344391,1
lamp,shades,lampshades,2,10.2,-0.273012797,-0.30001581899999996,0.38091081380844116,0.4356362223625183,0.5118658542633057,1
night,shades,nightshades,2,12.2,-0.011308278,0.246067977,0.06646513193845749,0.28594282269477844,0.2565877139568329,1
sun,shades,sunshades,2,12.4,0.097973356,0.118726289,0.3748110234737396,0.43370336294174194,0.5027455687522888,1
eye,shadow,eyeshadow,1,13.4,1.573218026,1.990441865,0.2154013067483902,0.2048027366399765,0.26449230313301086,1
mine,shaft,mineshaft,2,13.4,1.573218026,1.990441865,0.5484774708747864,0.530950129032135,0.6261906027793884,1
crank,shaft,crankshaft,2,10.5,-0.17075538899999998,-0.19607315600000003,0.27460789680480957,0.42851704359054565,0.4677266776561737,1
drive,shaft,driveshaft,2,13.4,1.573218026,1.990441865,0.15508002042770386,0.41257908940315247,0.40584614872932434,1
